Gender,Race,Age_at_Release,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
1,0,1,1.0,9.0,1.0,2,0,0.0,1,4,1,2,1,2,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,5,0,0,290.5,0,0,0,0,1,0.314328743545611,0,0
1,0,6,0.0,2.0,2.0,0,1,1.0,0,2,2,0,0,1,0,0,2,1,0,0,2,0,1,1,1,0,0,0,0,0,0,6,0,0,15.66666666666667,0,0,0,0,0,0.0,0,1
1,1,6,0.0,3.0,2.0,0,3,2.0,0,5,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,250.0,0,0,0,0,1,0.487,0,1
1,0,1,1.0,8.0,2.0,2,0,3.0,3,3,0,1,2,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,50.83333333333334,0,0,0,0,1,0.5987704918032787,0,0
1,0,1,1.0,6.0,2.0,2,2,3.0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,183.8,0,0,0,0,1,0.3974428726877041,0,0
1,1,6,0.0,3.0,2.0,1,3,0.0,0,10,2,0,5,3,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,55.42481203007519,0,0,0,0,1,0.4122460496613995,1,0
1,1,3,0.0,8.0,2.0,1,0,1.0,2,7,3,1,5,1,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,86.5,1,0,0,0,1,1.0,0,0
1,0,1,1.0,6.0,1.0,1,0,3.0,3,3,0,1,0,2,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,105.4,0,0,0,0,2,2.772296015180266,0,0
1,1,3,0.0,6.0,0.0,1,0,3.0,2,7,4,2,2,2,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,2,65.73333333333333,0,0,0,0,0,0.0,1,0
1,1,0,1.0,10.0,1.0,2,0,2.0,0,5,1,0,4,1,0,0,1,0,0,2,1,0,0,1,1,0,0,1,1,1,0,0,0,2,55.42481203007519,0,0,0,0,1,1.0,0,0
1,0,1,0.0,10.0,1.0,2,0,0.0,0,4,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,4,10,3,3,73.0,1,0,0,0,1,1.429549902152642,1,0
1,0,3,0.0,7.0,0.0,1,3,2.0,0,10,6,2,4,3,0,1,3,3,1,1,2,0,0,1,1,0,0,0,0,0,2,0,0,3,49.75,1,0,0,0,0,0.0,0,0
1,1,1,1.0,10.0,1.0,1,1,1.0,1,10,4,1,3,1,0,0,3,2,0,3,2,1,0,0,0,0,0,1,0,1,4,3,0,1,32.2,1,0,1,0,2,2.268633540372671,0,1
1,0,6,0.0,6.0,1.0,1,2,4.0,0,10,5,2,2,4,0,1,3,2,1,1,2,0,1,0,0,1,1,1,0,0,1,10,0,0,11.68888888888889,0,0,0,0,1,0.6943916349809887,0,0
1,0,1,1.0,7.0,0.0,0,2,1.0,2,5,6,0,1,5,0,0,1,4,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,80.5,1,0,0,0,1,2.268633540372671,0,0
1,1,1,0.0,7.0,0.0,1,1,2.0,2,6,1,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,55.42481203007519,0,0,0,0,2,2.0,0,0
1,1,1,0.0,4.0,2.0,0,0,0.0,2,6,1,0,1,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,154.3333333333333,0,0,0,0,2,2.366630669546436,0,1
1,0,1,1.0,9.0,1.0,1,1,3.0,0,7,5,2,2,2,0,0,1,2,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,22.2,1,0,0,0,0,0.0,0,1
1,1,4,0.0,7.0,2.0,0,0,1.0,2,10,6,0,5,0,0,1,1,4,0,3,0,0,0,1,0,1,0,0,0,0,3,0,0,2,55.42481203007519,0,0,0,0,2,2.0,0,0
1,1,6,0.0,5.0,1.0,1,2,0.0,1,10,6,0,5,5,0,0,3,4,0,3,2,0,0,1,1,1,0,1,1,0,4,3,1,0,55.42481203007519,0,0,1,1,1,0.6352173913043477,1,1
0,1,2,-1.0,7.0,0.0,1,0,0.0,0,3,2,1,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,55.42481203007519,0,0,0,0,2,1.873076923076923,0,1
1,1,4,0.0,2.0,-1.0,2,2,4.0,2,4,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1,0,7.018867924528302,1,0,1,0,2,1.963709677419355,0,1
1,0,1,1.0,8.0,0.0,2,0,-1.0,3,7,0,0,1,5,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,193.6,0,0,0,0,1,0.5659865702479339,0,1
1,0,2,0.0,9.0,1.0,2,3,3.0,3,5,4,3,2,1,0,0,1,4,1,1,1,1,0,0,0,0,1,1,0,0,4,10,3,3,29.25,1,0,0,0,1,4.0,0,0
1,0,4,1.0,6.0,1.0,1,2,-1.0,3,10,1,3,3,1,0,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,1,3,0.0,6.0,1.0,2,0,2.0,3,4,1,0,2,1,0,0,0,1,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,1,24.90909090909091,0,0,0,0,2,2.0,0,1
1,0,3,0.0,8.0,0.0,2,0,2.0,0,4,6,2,2,3,1,0,0,4,1,2,0,0,0,1,0,0,0,0,0,0,1,6,0,0,82.4,1,0,0,0,0,0.0,0,0
0,1,2,-1.0,6.0,1.0,2,1,2.0,0,6,5,0,2,5,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,6,0,0,55.42481203007519,0,0,0,0,2,1.873076923076923,1,1
1,1,4,0.0,5.0,1.0,1,0,3.0,3,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,53.42857142857143,0,0,0,0,2,0.9766042780748664,0,1
1,0,1,0.0,7.0,0.0,2,1,2.0,1,8,2,1,1,1,0,1,2,1,1,1,0,0,0,1,0,0,1,1,1,1,3,10,1,2,16.54285714285714,1,0,0,0,1,1.261658031088083,0,0
1,1,4,1.0,8.0,0.0,0,2,-1.0,3,6,0,0,5,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,4,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,1
0,1,2,-1.0,8.0,0.0,1,3,0.0,2,6,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,14.79661016949153,0,0,0,0,1,0.8367697594501717,1,1
1,1,1,0.0,7.0,0.0,2,0,2.0,0,10,6,1,5,0,0,0,1,4,0,3,0,0,0,1,0,0,0,0,0,0,1,3,0,0,41.8,1,0,1,0,1,0.8738038277511961,1,0
1,0,2,0.0,7.0,0.0,1,3,0.0,0,3,5,1,0,2,0,1,0,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,1,1.0,9.0,1.0,2,0,2.0,0,9,2,0,3,1,0,0,3,1,0,2,0,0,1,1,1,1,0,0,0,0,4,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,1,1.0,9.0,1.0,2,0,3.0,3,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10,2,2,21.35714285714286,1,0,0,0,0,0.0,0,0
1,1,6,0.0,5.0,2.0,1,3,2.0,1,8,6,1,3,3,0,0,2,3,1,0,1,0,0,1,1,0,0,0,0,0,0,10,2,3,222.4,0,0,0,0,1,0.6569244604316546,0,0
1,0,3,1.0,7.0,0.0,1,3,-1.0,1,9,6,3,1,2,1,1,3,4,1,0,2,1,0,1,1,0,0,0,0,1,4,0,0,3,122.5,0,0,0,0,2,0.9938775510204082,0,0
1,0,4,0.0,6.0,2.0,0,0,0.0,3,5,1,0,1,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,0,0.6352173913043477,0,1
1,1,2,0.0,5.0,2.0,2,3,3.0,0,4,6,1,2,2,0,0,1,4,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,82.4,1,0,1,0,1,0.2955097087378641,0,1
1,0,1,0.0,8.0,0.0,1,0,1.0,2,5,2,0,2,2,0,1,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,1,0.8533878504672898,0,1
1,0,5,0.0,6.0,2.0,2,3,2.0,2,10,6,0,5,5,0,0,3,4,0,3,2,0,0,1,0,0,0,0,0,1,0,4,1,1,63.27272727272727,1,0,0,0,0,0.0,0,0
1,0,6,0.0,4.0,2.0,2,3,0.0,0,10,4,2,1,5,1,1,3,3,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,221.6,0,0,0,0,1,0.3296480144404332,0,1
1,0,5,0.0,3.0,2.0,2,3,0.0,2,9,4,0,0,5,0,1,3,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,21.88888888888889,0,0,0,0,2,2.0,0,0
1,0,1,1.0,9.0,1.0,1,0,3.0,0,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,8,3,1,11.12,1,0,0,0,1,1.0,0,0
1,1,5,0.0,3.0,2.0,2,1,2.0,0,6,5,0,3,1,0,0,3,4,0,3,0,0,0,1,1,0,0,0,1,1,0,4,1,1,24.71428571428572,1,0,0,0,2,2.111271676300578,0,1
1,0,3,0.0,4.0,2.0,1,1,0.0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,55.42481203007519,0,0,0,0,0,0.6352173913043477,0,1
1,1,4,0.0,7.0,0.0,1,0,4.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,3,1,36.30232558139535,0,0,0,0,1,0.2339846252402306,0,1
1,0,1,0.0,6.0,2.0,2,0,3.0,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,255.0,0,0,0,0,1,0.8594117647058823,0,0
1,0,1,0.0,7.0,1.0,2,2,3.0,3,6,2,3,3,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,0,3,2,67.42857142857143,1,0,0,0,1,1.547669491525424,0,0
1,0,3,0.0,6.0,2.0,0,3,3.0,3,8,2,2,1,4,1,0,3,2,1,1,1,0,0,1,1,1,1,0,0,0,1,10,0,2,71.04,0,1,0,1,1,0.8226351351351351,0,0
0,1,2,-1.0,8.0,2.0,1,3,-1.0,0,10,6,0,3,5,0,0,3,2,0,3,2,0,0,1,0,0,0,0,0,0,0,5,0,0,18.63157894736842,0,0,0,0,1,1.0,0,0
0,0,3,-1.0,8.0,1.0,2,3,0.0,0,6,6,2,2,2,1,0,3,4,1,2,0,0,0,1,0,1,1,1,0,1,3,0,0,0,342.5,0,0,0,0,0,0.0,1,0
1,1,4,0.0,6.0,0.0,1,3,3.0,3,5,5,3,2,1,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,68.0,0,0,0,0,1,1.0,0,1
1,0,6,0.0,2.0,2.0,0,1,0.0,0,10,3,2,2,5,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,1
1,0,1,0.0,6.0,1.0,0,3,3.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,157.8,1,0,0,0,2,0.9258555133079848,0,1
1,0,0,1.0,7.0,1.0,2,1,3.0,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,13.0,0,0,0,0,2,1.0,0,0
1,1,4,0.0,9.0,1.0,0,1,2.0,0,10,6,1,4,3,0,1,1,4,0,2,1,0,0,1,1,1,0,1,0,0,2,8,1,0,163.6666666666667,0,0,0,0,2,1.487780040733198,1,0
1,1,2,0.0,3.0,2.0,1,1,0.0,0,8,4,0,0,5,0,1,1,2,0,0,2,0,0,1,1,1,0,1,0,1,2,6,0,0,21.28,1,0,1,0,1,2.05968045112782,0,0
1,0,1,1.0,7.0,2.0,1,3,3.0,3,2,1,1,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,66.33333333333333,0,0,0,0,2,0.7341708542713568,0,1
1,0,6,0.0,6.0,2.0,0,3,3.0,3,4,0,3,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,113.8,1,1,0,0,0,0.0,0,0
1,0,0,0.0,6.0,0.0,2,0,3.0,2,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,4,0,0,1,83.33333333333333,0,0,0,0,1,1.0,0,0
1,0,2,0.0,5.0,2.0,2,0,-1.0,2,6,1,0,0,5,0,1,0,1,0,0,2,0,1,1,0,0,0,1,0,0,4,6,0,0,35.90243902439025,0,0,0,0,1,0.4962635869565218,0,1
1,0,2,0.0,7.0,0.0,1,0,-1.0,2,8,2,0,1,4,0,0,1,2,1,0,2,0,0,1,0,0,1,1,0,1,2,10,3,2,36.76315789473684,1,0,0,0,1,1.307265569076593,0,1
1,0,1,0.0,6.0,0.0,1,1,2.0,2,4,2,1,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.75,0,0,0,0,0,0.0,0,0
1,1,4,0.0,8.0,1.0,2,0,2.0,3,7,3,0,5,0,0,1,3,2,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,272.6666666666667,0,0,0,0,1,0.8930317848410757,0,0
1,0,2,0.0,8.0,2.0,2,1,0.0,0,8,6,0,0,5,0,0,2,4,0,0,2,1,1,1,1,0,0,1,0,1,4,0,0,2,55.42481203007519,0,0,0,0,0,0.0,0,1
1,0,1,0.0,6.0,1.0,2,1,3.0,3,2,1,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,3,2,5.621621621621622,1,1,1,1,0,0.0,0,0
1,1,1,0.0,10.0,1.0,1,1,-1.0,2,5,4,0,0,5,0,0,1,3,0,0,2,0,0,1,0,0,0,1,0,1,0,6,0,3,86.5,1,0,1,1,2,1.508051197357556,0,1
1,0,2,1.0,6.0,0.0,1,3,3.0,3,3,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,10,3,0,31.5,1,0,0,0,1,1.0,0,0
1,0,1,0.0,5.0,2.0,1,0,-1.0,2,3,4,0,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,154.5,0,0,0,0,1,2.0,0,0
1,1,2,0.0,5.0,2.0,1,1,0.0,2,8,6,3,1,3,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,1,55.42481203007519,0,0,0,0,1,0.995231607629428,0,0
1,0,0,0.0,6.0,0.0,2,1,2.0,2,5,0,0,3,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,0,0.0,0,1
1,1,1,0.0,5.0,2.0,1,0,3.0,2,6,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.0,0,0,0,0,0,0.0,0,0
1,0,3,0.0,10.0,1.0,1,3,3.0,0,5,5,3,0,2,0,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,6,0,0,19.625,1,1,0,0,1,1.0,0,0
1,0,1,0.0,7.0,0.0,1,1,-1.0,0,5,2,2,0,4,1,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,2,96.33333333333331,1,0,0,0,1,0.6319204152249135,0,0
1,0,5,0.0,1.0,-1.0,2,1,0.0,0,3,5,0,0,0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,7,1,0,81.0909090909091,0,0,0,0,1,0.4094730941704036,0,1
0,1,2,-1.0,9.0,1.0,1,0,3.0,0,10,4,0,5,1,0,0,3,3,0,3,0,0,1,1,0,1,0,0,0,0,0,6,0,0,95.6,0,0,0,0,1,0.7641213389121339,0,1
1,0,1,0.0,9.0,1.0,2,0,2.0,0,7,6,0,5,2,0,0,2,4,0,3,2,0,0,1,1,0,0,1,0,1,3,0,0,3,61.93333333333333,1,0,0,0,0,0.0,0,1
1,0,3,0.0,5.0,1.0,2,3,0.0,2,10,6,3,5,5,0,1,3,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,154.5,0,0,0,0,0,0.0,0,0
1,0,6,0.0,8.0,0.0,2,1,2.0,0,9,6,2,3,2,0,0,1,4,0,3,0,0,0,0,1,0,0,1,0,0,2,10,3,1,60.58333333333334,1,1,0,1,2,1.004814305364512,1,1
1,0,1,0.0,7.0,0.0,0,1,3.0,2,9,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,191.5,0,0,0,0,1,0.9536553524804176,0,0
1,1,1,0.0,8.0,0.0,1,3,2.0,0,6,6,2,3,1,0,1,0,2,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,138.6666666666667,0,0,0,0,1,1.756009615384615,0,0
1,1,5,0.0,7.0,2.0,2,1,2.0,2,10,6,3,3,2,1,0,2,4,0,1,0,0,1,1,1,0,0,0,0,0,0,10,3,1,15.08,0,0,0,1,2,2.906498673740053,0,0
1,0,1,1.0,8.0,0.0,2,0,3.0,3,3,1,1,0,3,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,55.42481203007519,0,0,0,0,0,0.0,0,0
0,1,2,-1.0,9.0,1.0,1,2,2.0,2,3,2,0,3,1,0,0,1,1,0,2,0,0,0,1,0,0,0,1,1,1,4,6,1,1,40.85714285714285,0,0,1,0,0,0.0,0,0
1,0,6,0.0,5.0,2.0,1,0,0.0,3,10,3,0,5,3,0,0,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,1,0
1,0,1,0.0,10.0,1.0,2,3,1.0,0,10,6,2,5,5,0,0,1,4,1,1,2,1,0,1,1,1,0,0,0,0,2,1,3,3,169.0,1,1,0,0,0,0.0,0,0
1,0,2,0.0,6.0,2.0,1,2,-1.0,0,4,0,0,0,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,179.6,0,0,0,0,1,0.4067371937639198,1,0
1,0,1,0.0,8.0,0.0,2,0,-1.0,3,7,6,1,1,5,0,0,2,4,1,1,2,0,0,0,1,1,0,0,0,0,3,10,1,0,39.53488372093023,1,0,0,0,1,0.4297058823529412,0,1
1,0,1,0.0,6.0,1.0,0,0,3.0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,8,0,3,70.65,0,0,0,0,2,1.033970276008493,0,1
1,0,1,1.0,10.0,1.0,2,2,2.0,1,9,2,0,4,3,0,0,2,0,0,2,1,0,0,0,1,0,0,0,1,0,0,2,0,1,68.1,1,0,0,0,1,0.5363436123348018,0,0
1,1,2,0.0,6.0,0.0,2,1,2.0,1,4,4,0,3,2,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,1,2,10,1,0,76.19047619047619,1,0,0,0,1,0.6848437500000001,0,1
1,1,6,0.0,2.0,1.0,0,2,3.0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,1,1.0,0,1
1,1,6,0.0,4.0,2.0,1,3,4.0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,20.4406779661017,0,0,0,0,1,0.3028606965174129,1,1
1,0,1,1.0,9.0,1.0,2,0,3.0,3,5,2,1,2,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,4,0,0,2,35.69565217391305,0,1,0,1,0,0.0,1,0
1,0,6,0.0,9.0,0.0,1,3,2.0,1,10,6,0,5,4,0,1,3,4,0,3,2,0,0,1,1,0,0,1,0,0,0,10,3,0,46.8125,1,1,0,1,1,1.950600801068091,0,1
0,1,5,-1.0,7.0,2.0,1,3,1.0,2,10,1,0,5,0,0,1,3,1,0,2,0,0,0,1,0,0,0,0,1,1,2,3,2,1,49.96,0,0,1,0,1,0.5848678943154524,1,1
0,0,3,-1.0,9.0,2.0,1,2,2.0,1,10,6,1,5,0,0,0,3,2,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55.42481203007519,0,0,0,0,0,0.6352173913043477,0,1
1,0,1,0.0,9.0,1.0,2,1,3.0,0,5,6,3,2,5,1,1,1,2,1,0,1,0,0,1,1,1,0,0,0,1,4,5,3,2,68.11111111111111,1,0,0,0,1,2.979200652528548,0,1
1,0,1,1.0,7.0,1.0,2,0,3.0,3,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,1,1,196.4,0,0,0,0,1,1.115835030549898,0,0
1,0,1,0.0,7.0,0.0,2,3,-1.0,0,10,4,0,1,5,0,1,3,2,0,0,2,0,0,0,1,0,0,1,0,0,4,0,0,2,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,0,0.0,10.0,1.0,2,0,2.0,0,10,4,0,3,3,0,0,3,1,0,3,1,0,0,0,0,0,1,1,0,0,4,4,3,0,49.09090909090909,1,1,1,0,2,0.6763888888888889,0,0
1,0,2,0.0,6.0,0.0,2,3,1.0,0,6,3,0,4,3,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,15.0,0,0,0,0,1,1.0,0,0
1,1,5,0.0,5.0,-1.0,2,3,0.0,2,10,6,1,5,5,0,0,3,4,0,1,2,0,0,1,0,0,0,0,0,0,3,6,0,1,16.57142857142857,1,1,0,0,0,0.0,0,1
1,0,4,1.0,8.0,0.0,2,2,2.0,3,10,1,2,5,0,1,0,3,0,0,3,0,0,1,1,1,0,0,0,0,0,1,7,1,0,14.53333333333333,0,0,0,0,0,0.0,0,0
1,0,3,0.0,4.0,1.0,1,2,4.0,1,8,2,2,1,3,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,1,0.0,6.0,1.0,2,0,3.0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,0,2,91.6875,1,1,0,0,1,1.244887525562372,0,1
1,1,2,1.0,10.0,2.0,1,2,3.0,3,3,6,1,1,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,161.6,0,0,0,0,1,0.4520420792079208,0,0
1,0,1,1.0,10.0,1.0,1,3,3.0,3,6,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0,1,0,0,0,0,0.0,0,0
1,0,1,0.0,9.0,1.0,1,2,2.0,0,6,2,1,3,2,0,1,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,54.5,0,0,0,0,0,0.0,0,0
1,0,1,1.0,10.0,1.0,2,1,1.0,2,6,5,0,1,4,0,1,3,4,1,0,2,0,1,1,1,0,0,1,0,0,0,0,0,1,8.571428571428571,1,0,0,0,2,2.0,0,0
1,0,3,0.0,4.0,2.0,0,0,-1.0,1,2,0,1,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,55.42481203007519,0,0,0,0,1,0.1979674796747968,0,0
1,0,3,0.0,4.0,2.0,2,0,3.0,0,8,6,2,4,0,0,0,2,3,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,38.3,0,0,0,0,1,1.907310704960835,0,0
1,0,2,0.0,5.0,-1.0,1,0,0.0,2,8,4,0,0,5,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,2,0.835812356979405,0,0
1,1,2,0.0,10.0,1.0,1,1,2.0,3,8,4,1,5,3,0,0,2,1,0,3,0,0,1,1,1,0,0,0,0,0,4,10,3,0,62.25,1,0,1,1,1,0.5867469879518072,0,1
1,0,2,0.0,7.0,0.0,1,2,0.0,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,55.42481203007519,0,0,0,0,1,0.416002277904328,0,0
0,1,1,-1.0,1.0,2.0,0,3,0.0,2,4,2,0,1,3,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,3,7,0,0,12.30769230769231,1,0,1,0,1,1.0,0,0
1,1,5,0.0,8.0,1.0,1,2,4.0,0,10,6,3,5,2,1,0,3,4,1,3,1,0,1,0,1,1,0,0,0,0,3,2,3,0,37.4,0,0,0,0,0,0.0,0,0
1,0,0,0.0,7.0,0.0,2,2,2.0,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,1,0.8189461883408072,0,0
1,1,1,1.0,8.0,0.0,2,0,2.0,0,7,4,0,3,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,55.42481203007519,0,0,0,0,1,0.2106401384083045,0,0
0,1,2,-1.0,5.0,2.0,1,0,0.0,2,10,4,2,4,4,1,0,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12.68965517241379,0,0,0,0,1,0.9925271739130436,0,0
1,0,1,0.0,9.0,1.0,1,3,1.0,1,7,1,1,4,0,0,0,3,0,0,3,0,0,0,0,1,1,0,0,0,0,0,3,0,1,28.45833333333333,0,0,0,0,1,0.5347730600292826,0,0
1,0,3,0.0,4.0,-1.0,1,3,0.0,0,10,6,0,2,5,0,0,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,4,0.0,10.0,1.0,1,2,0.0,3,10,3,3,0,5,0,0,3,1,0,0,2,1,0,0,0,0,0,0,1,0,3,0,0,1,55.42481203007519,0,1,0,0,1,0.6352173913043477,1,1
1,1,1,0.0,5.0,2.0,1,0,2.0,0,10,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.66666666666666,0,0,0,0,1,1.0,0,0
1,1,6,0.0,4.0,2.0,2,1,2.0,0,10,6,3,5,5,1,0,3,4,1,3,2,0,1,1,0,1,0,0,0,0,4,0,0,3,161.6666666666667,0,0,0,0,1,0.7530927835051546,0,1
